fund_name,report_date,financial_type,symbol,security_name,isin,price,quantity,realised_pl,market_value,equity_id,actual_eod_price,is_price_matched,price_break
mend-report Wallington,2023-03-31,Equities,HON,X_Honeywell,,189.09,51833.23600889158,-2790.4592,9801147.0,HON,189.09,True,0.0
mend-report Wallington,2023-04-30,Equities,HON,X_Honeywell,,197.71,51062.01665337575,33239.555,10095471.0,HON,197.71,True,0.0
Fund Whitestone,2023-04-30,Equities,HON,Honeywell,,197.71,154253.87304874716,98211.04,30497534.0,HON,197.71,True,0.0
mend-report Wallington,2023-05-31,Equities,HON,X_Honeywell,,190.56,50686.82885880048,-13412.964,9658882.0,HON,190.56,True,0.0
Fund Whitestone,2023-05-31,Equities,HON,Honeywell,,190.56,159301.7788245525,180462.62,30356546.0,HON,190.56,True,0.0
Fund Whitestone,2023-06-30,Equities,HON,Honeywell,,206.37,161896.9404146217,-205147.53,33410672.0,HON,206.37,True,0.0
mend-report Wallington,2023-06-30,Equities,HON,X_Honeywell,,206.37,52338.69734324992,-130580.2,10801137.0,HON,206.37,True,0.0
Fund Whitestone,2023-07-31,Equities,HON,Honeywell,,193.07,162482.43418799096,38935.336,31370484.0,HON,193.07,True,0.0
mend-report Wallington,2023-07-31,Equities,HON,X_Honeywell,,193.07,51020.32912064516,-87671.484,9850495.0,HON,193.07,True,0.0
Fund Whitestone,2023-08-31,Equities,HON,Honeywell,,190.48,155947.05774470695,-84633.125,29704796.0,HON,190.48,True,0.0
mend-report Wallington,2023-08-31,Equities,HON,X_Honeywell,,190.48,50890.055580862085,-1687.0424,9693538.0,HON,190.48,True,0.0
Report-of-Gohen,2022-08-31,Equities,HPE,SEC-Hewlett Packard Enterprise,,13.17,72845.4785409243,-3389.9617,959374.94,HPE,13.17,True,0.0
Report-of-Gohen,2022-09-30,Equities,HPE,SEC-Hewlett Packard Enterprise,,11.7,70718.39056752932,-15634.097,827405.2,HPE,11.7,True,0.0
Report-of-Gohen,2022-10-31,Equities,HPE,SEC-Hewlett Packard Enterprise,,13.94,74251.39627676415,-39569.664,1035064.44,HPE,15.334,False,-1.394
Report-of-Gohen,2022-11-30,Equities,HPE,SEC-Hewlett Packard Enterprise,,16.39,73923.59162332998,4015.607,1211607.6,HPE,16.39,True,0.0
Report-of-Gohen,2022-12-31,Equities,HPE,SEC-Hewlett Packard Enterprise,,15.71,70740.24421109159,-10823.381,1111329.2,HPE,15.71,True,0.0
Report-of-Gohen,2023-01-31,Equities,HPE,SEC-Hewlett Packard Enterprise,,15.88,71840.21093705954,-934.97174,1140822.5,HPE,15.88,True,0.0
Report-of-Gohen,2023-02-28,Equities,HPE,SEC-Hewlett Packard Enterprise,,15.36,70769.38240250797,-2784.1543,1087017.8,HPE,15.36,True,0.0
Report-of-Gohen,2023-03-31,Equities,HPE,SEC-Hewlett Packard Enterprise,,15.82,71417.7071615222,-1491.147,1129828.1,HPE,15.82,True,0.0
Report-of-Gohen,2023-04-30,Equities,HPE,SEC-Hewlett Packard Enterprise,,14.22,71730.94271924817,2505.8845,1020014.0,HPE,14.22,True,0.0
Report-of-Gohen,2023-05-31,Equities,HPE,SEC-Hewlett Packard Enterprise,,14.32,74091.1362239741,-1180.0968,1060985.1,HPE,14.32,True,0.0
Report-of-Gohen,2023-06-30,Equities,HPE,SEC-Hewlett Packard Enterprise,,16.8,72561.3811746147,18968.963,1219031.2,HPE,16.8,True,0.0
Report-of-Gohen,2023-07-31,Equities,HPE,SEC-Hewlett Packard Enterprise,,17.38,71206.45527375351,3929.2852,1237568.2,HPE,17.38,True,0.0
Report-of-Gohen,2023-08-31,Equities,HPE,SEC-Hewlett Packard Enterprise,,16.6,72058.74737268232,3323.9392,1196175.2,HPE,16.6,True,0.0
Fund Whitestone,2022-08-31,Equities,HPQ,HP Inc.,,27.7,164281.3145826712,19349.379,4550592.5,HPQ,27.7,True,0.0
Fund Whitestone,2022-09-30,Equities,HPQ,HP Inc.,,24.26,168174.78173828052,66967.63,4079920.2,HPQ,24.26,True,0.0
Fund Whitestone,2022-10-31,Equities,HPQ,HP Inc.,,26.88,162457.79199080355,74892.56,4366865.5,HPQ,29.568,False,-2.6880016
Fund Whitestone,2022-11-30,Equities,HPQ,HP Inc.,,29.24,161209.25399997525,14732.748,4713758.5,HPQ,29.24,True,0.0
Fund Whitestone,2022-12-31,Equities,HPQ,HP Inc.,,26.39,164215.60205683816,42840.46,4333649.5,HPQ,26.39,True,0.0
Fund Whitestone,2023-01-31,Equities,HPQ,HP Inc.,,28.62,159665.00964289816,50739.105,4569612.5,HPQ,28.62,True,0.0
Fund Whitestone,2023-02-28,Equities,HPQ,HP Inc.,,29.0,161587.10102351542,-3651.9736,4686026.0,HPQ,29.0,True,0.0
Fund Whitestone,2023-03-31,Equities,HPQ,HP Inc.,,29.1,162638.5014368445,-525.7002,4732780.5,HPQ,29.1,True,0.0
Fund Whitestone,2023-04-30,Equities,HPQ,HP Inc.,,29.45,162934.2078030933,-517.48615,4798412.5,HPQ,29.45,True,0.0
Fund Whitestone,2023-05-31,Equities,HPQ,HP Inc.,,28.81,163624.18932434052,2207.941,4714013.0,HPQ,28.81,True,0.0
Fund Whitestone,2023-06-30,Equities,HPQ,HP Inc.,,30.71,160371.41929560364,30901.314,4925006.5,HPQ,30.71,True,0.0
Fund Whitestone,2023-07-31,Equities,HPQ,HP Inc.,,32.83,165611.99323079086,-55550.082,5437041.5,HPQ,32.83,True,0.0
Fund Whitestone,2023-08-31,Equities,HPQ,HP Inc.,,31.34,166318.40288349634,5262.752,5212418.5,HPQ,31.34,True,0.0
Report-of-Gohen,2022-08-31,Equities,HRL,SEC-Hormel Foods,,49.02,14689.005960927125,41.098694,720055.06,HRL,49.02,True,0.0
TT_monthly_Trustmind,2022-08-31,Equities,HRL,FIN-Hormel Foods,,49.02,137721.50392725272,-10146.582,6751108.0,HRL,49.02,True,0.0
Report-of-Gohen,2022-09-30,Equities,HRL,SEC-Hormel Foods,,44.3,14445.168461975736,-5754.565,639920.94,HRL,44.3,True,0.0
TT_monthly_Trustmind,2022-09-30,Equities,HRL,FIN-Hormel Foods,,44.3,133823.98536611148,-91981.44,5928402.5,HRL,44.3,True,0.0
Report-of-Gohen,2022-10-31,Equities,HRL,SEC-Hormel Foods,,45.54,14476.015374493682,-191.25085,659237.75,HRL,50.094,False,-4.554001
TT_monthly_Trustmind,2022-10-31,Equities,HRL,FIN-Hormel Foods,,45.54,137170.6179115437,-20749.121,6246750.0,HRL,50.094,False,-4.554001
Report-of-Gohen,2022-11-30,Equities,HRL,SEC-Hormel Foods,,46.08,14772.73329490441,-801.13837,680727.56,HRL,46.08,True,0.0
TT_monthly_Trustmind,2022-11-30,Equities,HRL,FIN-Hormel Foods,,46.08,137721.50392725272,-1487.3922,6346207.0,HRL,46.08,True,0.0
TT_monthly_Trustmind,2022-12-31,Equities,HRL,FIN-Hormel Foods,,44.66,135710.76996991484,-14276.211,6060843.0,HRL,44.66,True,0.0
Report-of-Gohen,2022-12-31,Equities,HRL,SEC-Hormel Foods,,44.66,14299.747302962556,-3358.2004,638626.7,HRL,44.66,True,0.0
Report-of-Gohen,2023-01-31,Equities,HRL,SEC-Hormel Foods,,44.69,14625.84323529514,-48.91439,653628.94,HRL,44.69,True,0.0
TT_monthly_Trustmind,2023-01-31,Equities,HRL,FIN-Hormel Foods,,44.69,140269.3517499069,-683.7873,6268637.5,HRL,44.69,True,0.0
TT_monthly_Trustmind,2023-02-28,Equities,HRL,FIN-Hormel Foods,,43.77,136482.01039190745,-17421.77,5973817.5,HRL,43.77,True,0.0
Report-of-Gohen,2023-02-28,Equities,HRL,SEC-Hormel Foods,,43.77,14699.288265099773,337.84714,643387.9,HRL,43.77,True,0.0
Report-of-Gohen,2023-03-31,Equities,HRL,SEC-Hormel Foods,,39.33,15082.67132067997,8511.104,593201.44,HRL,39.33,True,0.0
TT_monthly_Trustmind,2023-03-31,Equities,HRL,FIN-Hormel Foods,,39.33,138217.30134139085,38523.46,5436086.5,HRL,39.33,True,0.0
Report-of-Gohen,2023-04-30,Equities,HRL,SEC-Hormel Foods,,40.16,14904.934348552752,737.60846,598582.2,HRL,40.16,True,0.0
TT_monthly_Trustmind,2023-04-30,Equities,HRL,FIN-Hormel Foods,,40.16,134306.01062985684,16231.856,5393729.5,HRL,40.16,True,0.0
TT_monthly_Trustmind,2023-05-31,Equities,HRL,FIN-Hormel Foods,,37.99,134691.63084085315,4183.9795,5116935.0,HRL,37.99,True,0.0
Report-of-Gohen,2023-05-31,Equities,HRL,SEC-Hormel Foods,,37.99,14844.70942411295,-653.4404,563950.5,HRL,37.99,True,0.0
TT_monthly_Trustmind,2023-06-30,Equities,HRL,FIN-Hormel Foods,,39.94,138506.51649963806,-37195.137,5531950.5,HRL,39.94,True,0.0
Report-of-Gohen,2023-06-30,Equities,HRL,SEC-Hormel Foods,,39.94,15092.953624852622,-2420.3809,602812.56,HRL,39.94,True,0.0
Report-of-Gohen,2023-07-31,Equities,HRL,SEC-Hormel Foods,,40.88,14434.886157803086,3092.917,590098.1,HRL,40.88,True,0.0
TT_monthly_Trustmind,2023-07-31,Equities,HRL,FIN-Hormel Foods,,40.88,137115.5293099728,6537.6396,5605283.0,HRL,40.88,True,0.0
TT_monthly_Trustmind,2023-08-31,Equities,HRL,FIN-Hormel Foods,,40.15,137143.07361075826,100.5367,5506294.5,HRL,40.15,True,0.0
Report-of-Gohen,2023-08-31,Equities,HRL,SEC-Hormel Foods,,40.15,14716.915072252888,1029.4055,590884.1,HRL,40.15,True,0.0
Belaware,2022-08-31,Equities,HSIC,Henry Schein,,73.41,8462.676839953818,-134.02045,621245.1,HSIC,73.41,True,0.0
Belaware,2022-09-30,Equities,HSIC,Henry Schein,,65.77,8316.272530622617,-5592.6445,546961.25,HSIC,65.77,True,0.0
Belaware,2022-10-31,Equities,HSIC,Henry Schein,,68.46,8510.06783025756,-2606.5469,582599.25,HSIC,75.306,False,-6.8460007
Belaware,2022-11-30,Equities,HSIC,Henry Schein,,80.92,8472.832052161762,2319.789,685621.56,HSIC,80.92,True,0.0
Belaware,2022-12-31,Equities,HSIC,Henry Schein,,79.87,8407.669440494119,-342.1037,671520.56,HSIC,79.87,True,0.0
Belaware,2023-01-31,Equities,HSIC,Henry Schein,,86.15,8210.489070123194,6191.464,707333.6,HSIC,86.15,True,0.0
Belaware,2023-02-28,Equities,HSIC,Henry Schein,,78.31,8389.897819130214,7032.8228,657012.9,HSIC,78.31,True,0.0
Belaware,2023-03-31,Equities,HSIC,Henry Schein,,81.54,8433.903738697974,-710.6956,687700.5,HSIC,81.54,True,0.0
Belaware,2023-04-30,Equities,HSIC,Henry Schein,,80.81,8635.315447488876,735.1527,697819.8,HSIC,80.81,True,0.0
Belaware,2023-05-31,Equities,HSIC,Henry Schein,,73.9,8519.376774781507,-4005.6812,629581.94,HSIC,73.9,True,0.0
Belaware,2023-06-30,Equities,HSIC,Henry Schein,,81.1,8508.375294889569,396.05328,690029.25,HSIC,81.1,True,0.0
Belaware,2023-07-31,Equities,HSIC,Henry Schein,,78.79,8459.291769217836,-566.91473,666507.6,HSIC,78.79,True,0.0
Belaware,2023-08-31,Equities,HSIC,Henry Schein,,74.81,8237.569636011047,-4412.2705,616252.56,HSIC,74.81,True,0.0
mend-report Wallington,2022-08-31,Equities,HST,X_Host Hotels & Resorts,,17.22,4127.478488176769,382.30875,71075.18,HST,17.22,True,0.0
mend-report Wallington,2022-09-30,Equities,HST,X_Host Hotels & Resorts,,15.5,4221.584997707199,809.316,65434.566,HST,15.5,True,0.0
mend-report Wallington,2022-10-31,Equities,HST,X_Host Hotels & Resorts,,18.43,4080.012485562736,2074.0374,75194.63,HST,20.273,False,-1.8430004
mend-report Wallington,2022-11-30,Equities,HST,X_Host Hotels & Resorts,,18.48,4027.5935087628914,13.104744,74429.93,HST,18.48,True,0.0
mend-report Wallington,2022-12-31,Equities,HST,X_Host Hotels & Resorts,,15.78,4148.941376315289,1638.1962,65470.293,HST,15.78,True,0.0
mend-report Wallington,2023-01-31,Equities,HST,X_Host Hotels & Resorts,,18.54,4118.398035502781,421.4981,76355.1,HST,18.54,True,0.0
mend-report Wallington,2023-02-28,Equities,HST,X_Host Hotels & Resorts,,16.52,4019.7512996353553,-996.33203,66406.29,HST,16.52,True,0.0
mend-report Wallington,2023-03-31,Equities,HST,X_Host Hotels & Resorts,,16.34,4241.809642299266,199.85251,69311.17,HST,16.34,True,0.0
mend-report Wallington,2023-04-30,Equities,HST,X_Host Hotels & Resorts,,16.02,4119.636279049233,-195.47739,65996.57,HST,16.02,True,0.0
mend-report Wallington,2023-05-31,Equities,HST,X_Host Hotels & Resorts,,16.45,4245.937120787442,-271.5468,69845.664,HST,16.45,True,0.0
mend-report Wallington,2023-06-30,Equities,HST,X_Host Hotels & Resorts,,16.83,4143.162906431841,195.27101,69729.43,HST,16.83,True,0.0
mend-report Wallington,2023-07-31,Equities,HST,X_Host Hotels & Resorts,,18.4,4177.833725732526,-272.16592,76872.14,HST,18.4,True,0.0
mend-report Wallington,2023-08-31,Equities,HST,X_Host Hotels & Resorts,,15.4,4238.507659508724,910.109,65273.02,HST,15.4,True,0.0
Belaware,2022-08-31,Equities,HSY,Hershey's,,220.58,8129.500586412329,415.2602,1793205.2,HSY,220.58,True,0.0
Belaware,2022-09-30,Equities,HSY,Hershey's,,216.46,8353.061852538669,4605.3623,1808103.8,HSY,216.46,True,0.0
Belaware,2022-10-31,Equities,HSY,Hershey's,,234.43,8011.62282790935,30678.297,1878164.8,HSY,257.873,False,-23.442993
Belaware,2022-11-30,Equities,HSY,Hershey's,,231.97,7928.701921927945,-1019.9271,1839221.0,HSY,231.97,True,0.0
Belaware,2022-12-31,Equities,HSY,Hershey's,,228.42,8292.903548199216,6464.579,1894265.0,HSY,228.42,True,0.0
Belaware,2023-01-31,Equities,HSY,Hershey's,,221.54,7904.313420168706,-13367.5,1751121.6,HSY,221.54,True,0.0
Belaware,2023-02-28,Equities,HSY,Hershey's,,236.11,8147.385487702436,-17707.8,1923679.2,HSY,236.11,True,0.0
Belaware,2023-03-31,Equities,HSY,Hershey's,,252.05,8315.66614984117,-13411.969,2095963.6,HSY,252.05,True,0.0
Belaware,2023-04-30,Equities,HSY,Hershey's,,270.53,8205.104941865964,10215.855,2219727.0,HSY,270.53,True,0.0
Belaware,2023-05-31,Equities,HSY,Hershey's,,258.29,7951.464523569898,-15522.794,2053783.8,HSY,258.29,True,0.0
Belaware,2023-06-30,Equities,HSY,Hershey's,,248.34,8360.37840306644,20343.465,2076216.4,HSY,248.34,True,0.0
Belaware,2023-07-31,Equities,HSY,Hershey's,,230.05,8288.02584784737,-6616.641,1906660.4,HSY,230.05,True,0.0
Belaware,2023-08-31,Equities,HSY,Hershey's,,230.22,8079.097682776573,177.58894,1859969.9,HSY,230.22,True,0.0
rpt-Catalysm,2022-08-31,Equities,HUM,Humana,,478.45,1476.8750783708217,297.8688,706610.9,HUM,478.45,True,0.0
rpt-Catalysm,2022-09-30,Equities,HUM,Humana,,482.6,1512.6154552673956,-741.6128,729988.2,HUM,482.6,True,0.0
rpt-Catalysm,2022-10-31,Equities,HUM,Humana,,555.11,1480.1242035432374,11779.703,821631.75,HUM,610.621,False,-55.510986
rpt-Catalysm,2022-11-30,Equities,HUM,Humana,,546.97,1441.430076489922,-1574.851,788419.0,HUM,546.97,True,0.0
rpt-Catalysm,2022-12-31,Equities,HUM,Humana,,510.24,1437.4425137783207,-732.3159,733440.7,HUM,510.24,True,0.0
rpt-Catalysm,2023-01-31,Equities,HUM,Humana,,509.75,1504.9357048598672,165.35832,767141.0,HUM,509.75,True,0.0
rpt-Catalysm,2023-02-28,Equities,HUM,Humana,,493.14,1475.1028282767768,-2477.6204,727432.2,HUM,493.14,True,0.0
rpt-Catalysm,2023-03-31,Equities,HUM,Humana,,484.49,1481.4533911137714,274.66183,717749.4,HUM,484.49,True,0.0
rpt-Catalysm,2023-04-30,Equities,HUM,Humana,,529.43,1499.3235795620585,-4015.4314,793786.9,HUM,529.43,True,0.0
rpt-Catalysm,2023-05-31,Equities,HUM,Humana,,500.87,1489.871579060485,-1349.7457,746232.0,HUM,500.87,True,0.0
rpt-Catalysm,2023-06-30,Equities,HUM,Humana,,447.13,1479.533453511889,-2777.8542,661543.8,HUM,447.13,True,0.0
rpt-Catalysm,2023-07-31,Equities,HUM,Humana,,456.83,1512.6154552673956,-1604.477,691008.1,HUM,456.83,True,0.0
rpt-Catalysm,2023-08-31,Equities,HUM,Humana,,521.76,1492.234579185878,6616.6514,778588.3,HUM,521.76,True,0.0
mend-report Wallington,2022-08-31,Equities,HWM,X_Howmet Aerospace,,35.29,78422.09127535862,-902.1869,2767515.5,HWM,35.29,True,0.0
mend-report Wallington,2022-09-30,Equities,HWM,X_Howmet Aerospace,,30.81,80061.1129830136,36714.086,2466683.0,HWM,30.81,True,0.0
mend-report Wallington,2022-10-31,Equities,HWM,X_Howmet Aerospace,,35.41,78986.7303325412,24710.8,2796920.0,HWM,38.951,False,-3.5410004
mend-report Wallington,2022-11-30,Equities,HWM,X_Howmet Aerospace,,37.57,78453.46011186876,5759.3184,2947496.5,HWM,37.57,True,0.0
mend-report Wallington,2022-12-31,Equities,HWM,X_Howmet Aerospace,,39.3,79221.99660636728,-6647.841,3113424.5,HWM,39.3,True,0.0
mend-report Wallington,2023-01-31,Equities,HWM,X_Howmet Aerospace,,40.58,80304.22146596723,-6926.2393,3258745.2,HWM,40.58,True,0.0
mend-report Wallington,2023-02-28,Equities,HWM,X_Howmet Aerospace,,42.11,79763.10903616724,4139.5103,3358824.5,HWM,42.11,True,0.0
mend-report Wallington,2023-03-31,Equities,HWM,X_Howmet Aerospace,,42.3,77128.1267693152,2503.2332,3262519.8,HWM,42.3,True,0.0
mend-report Wallington,2023-04-30,Equities,HWM,X_Howmet Aerospace,,44.21,79896.42659133536,-26437.264,3532221.0,HWM,44.21,True,0.0
mend-report Wallington,2023-05-31,Equities,HWM,X_Howmet Aerospace,,42.71,78516.19778488905,-10351.716,3353426.8,HWM,42.71,True,0.0
mend-report Wallington,2023-06-30,Equities,HWM,X_Howmet Aerospace,,49.52,80492.43448502808,-67290.86,3985985.2,HWM,49.52,True,0.0
mend-report Wallington,2023-07-31,Equities,HWM,X_Howmet Aerospace,,51.1,77810.39896341081,21188.08,3976111.5,HWM,51.1,True,0.0
mend-report Wallington,2023-08-31,Equities,HWM,X_Howmet Aerospace,,49.72,79543.52718059624,11958.585,3954904.2,HWM,49.72,True,0.0
Belaware,2022-08-31,Equities,ICE,Intercontinental Exchange,,99.29,6896.74844830882,1708.7694,684778.1,ICE,99.29,True,0.0
Belaware,2022-09-30,Equities,ICE,Intercontinental Exchange,,89.29,7009.855122861085,5655.3335,625909.94,ICE,89.29,True,0.0
Belaware,2022-10-31,Equities,ICE,Intercontinental Exchange,,94.45,6948.474061671137,1583.6313,656283.4,ICE,103.895,False,-9.445
Belaware,2022-11-30,Equities,ICE,Intercontinental Exchange,,107.04,6840.884785877519,6772.745,732248.3,ICE,107.04,True,0.0
Belaware,2022-12-31,Equities,ICE,Intercontinental Exchange,,101.75,6850.540233705151,255.3866,697042.5,ICE,101.75,True,0.0
Belaware,2023-01-31,Equities,ICE,Intercontinental Exchange,,106.67,6936.749589309012,-2120.7502,739943.06,ICE,106.67,True,0.0
Belaware,2023-02-28,Equities,ICE,Intercontinental Exchange,,100.97,7065.029110447556,3655.9663,713356.0,ICE,100.97,True,0.0
Belaware,2023-03-31,Equities,ICE,Intercontinental Exchange,,103.89,6955.370810119445,1601.0112,722593.5,ICE,103.89,True,0.0
Belaware,2023-04-30,Equities,ICE,Intercontinental Exchange,,108.51,6858.816331843122,2230.4084,744250.2,ICE,108.51,True,0.0
Belaware,2023-05-31,Equities,ICE,Intercontinental Exchange,,105.54,6895.369098619159,542.8086,727737.25,ICE,105.54,True,0.0
Belaware,2023-06-30,Equities,ICE,Intercontinental Exchange,,113.08,6937.4392641538425,-1586.0453,784485.6,ICE,113.08,True,0.0
Belaware,2023-07-31,Equities,ICE,Intercontinental Exchange,,114.8,6958.819184343599,-183.86731,798872.44,ICE,114.8,True,0.0
Belaware,2023-08-31,Equities,ICE,Intercontinental Exchange,,116.09,6725.709086790761,1503.5602,780787.56,ICE,116.09,True,0.0
Magnum,2022-08-31,Equities,IDXX,Idexx Laboratories,,347.62,79166.64477404901,82983.016,27519910.0,IDXX,347.62,True,0.0
rpt-Catalysm,2022-08-31,Equities,IDXX,Idexx Laboratories,,347.62,2297.361233021278,-4774.806,798608.7,IDXX,347.62,True,0.0
rpt-Catalysm,2022-09-30,Equities,IDXX,Idexx Laboratories,,325.8,2247.0490220181123,-5489.062,732088.56,IDXX,325.8,True,0.0
Magnum,2022-09-30,Equities,IDXX,Idexx Laboratories,,325.8,81209.14420921948,222836.69,26457940.0,IDXX,325.8,True,0.0
rpt-Catalysm,2022-10-31,Equities,IDXX,Idexx Laboratories,,359.68,2290.4691493222144,-7355.3696,823835.94,IDXX,395.648,False,-35.968018
Magnum,2022-10-31,Equities,IDXX,Idexx Laboratories,,359.68,78897.47818181725,391596.22,28377844.0,IDXX,395.648,False,-35.968018
rpt-Catalysm,2022-11-30,Equities,IDXX,Idexx Laboratories,,425.87,2286.7933713493803,1216.4988,973876.7,IDXX,425.87,True,0.0
Magnum,2022-11-30,Equities,IDXX,Idexx Laboratories,,425.87,77820.81181289017,356322.75,33141550.0,IDXX,425.87,True,0.0
rpt-Catalysm,2022-12-31,Equities,IDXX,Idexx Laboratories,,407.96,2262.900814525959,-2139.5784,923173.0,IDXX,407.96,True,0.0
Magnum,2022-12-31,Equities,IDXX,Idexx Laboratories,,407.96,81129.97756444542,296335.78,33097786.0,IDXX,407.96,True,0.0
Magnum,2023-01-31,Equities,IDXX,Idexx Laboratories,,480.5,78192.89504332822,1065279.9,37571688.0,IDXX,480.5,True,0.0
rpt-Catalysm,2023-01-31,Equities,IDXX,Idexx Laboratories,,480.5,2356.633152833227,-33996.72,1132362.2,IDXX,480.5,True,0.0
Magnum,2023-02-28,Equities,IDXX,Idexx Laboratories,,473.24,78295.81168153447,3735.874,37052708.0,IDXX,473.24,True,0.0
rpt-Catalysm,2023-02-28,Equities,IDXX,Idexx Laboratories,,473.24,2338.0245268457547,-675.4931,1106446.8,IDXX,473.24,True,0.0
Magnum,2023-03-31,Equities,IDXX,Idexx Laboratories,,500.08,79419.97803732597,-150863.12,39716344.0,IDXX,500.08,True,0.0
rpt-Catalysm,2023-03-31,Equities,IDXX,Idexx Laboratories,,500.08,2347.673444024444,-1294.8846,1174024.5,IDXX,500.08,True,0.0
rpt-Catalysm,2023-04-30,Equities,IDXX,Idexx Laboratories,,492.16,2357.781833449738,400.29224,1160405.9,IDXX,492.16,True,0.0
Magnum,2023-04-30,Equities,IDXX,Idexx Laboratories,,492.16,78050.39508273492,-54235.484,38413284.0,IDXX,492.16,True,0.0
rpt-Catalysm,2023-05-31,Equities,IDXX,Idexx Laboratories,,464.77,2317.348275748563,-5537.3755,1077034.0,IDXX,464.77,True,0.0
Magnum,2023-05-31,Equities,IDXX,Idexx Laboratories,,464.77,80979.56093937473,401149.25,37636872.0,IDXX,464.77,True,0.0
rpt-Catalysm,2023-06-30,Equities,IDXX,Idexx Laboratories,,502.23,2255.089786333687,11661.015,1132573.8,IDXX,502.23,True,0.0
Magnum,2023-06-30,Equities,IDXX,Idexx Laboratories,,502.23,78287.89501705706,504149.03,39318528.0,IDXX,502.23,True,0.0
Magnum,2023-07-31,Equities,IDXX,Idexx Laboratories,,554.73,81034.97759071657,-721109.2,44952532.0,IDXX,554.73,True,0.0
rpt-Catalysm,2023-07-31,Equities,IDXX,Idexx Laboratories,,554.73,2284.496010116359,-7719.134,1267278.5,IDXX,554.73,True,0.0
Magnum,2023-08-31,Equities,IDXX,Idexx Laboratories,,486.67,77108.31200992374,-1336244.2,37526304.0,IDXX,486.67,True,0.0
rpt-Catalysm,2023-08-31,Equities,IDXX,Idexx Laboratories,,486.67,2266.346856375491,-6176.157,1102963.0,IDXX,486.67,True,0.0
Applebead,2022-08-31,Equities,IEX,IDEX Corporation,,198.89,302763.60899342154,31865.453,60216656.0,IEX,198.89,True,0.0
rpt-Catalysm,2022-08-31,Equities,IEX,IDEX Corporation,,198.89,5644.944743995141,-1948.6064,1122723.0,IEX,198.89,True,0.0
rpt-Catalysm,2022-09-30,Equities,IEX,IDEX Corporation,,197.54,5599.78518604318,-304.82703,1106181.6,IEX,197.54,True,0.0
Applebead,2022-09-30,Equities,IEX,IDEX Corporation,,197.54,309939.1065265656,48434.61,61225372.0,IEX,197.54,True,0.0
rpt-Catalysm,2022-10-31,Equities,IEX,IDEX Corporation,,220.41,5810.341624994199,-24077.129,1280657.4,IEX,242.451,False,-22.041
Applebead,2022-10-31,Equities,IEX,IDEX Corporation,,220.41,305972.90324875177,453535.34,67439490.0,IEX,242.451,False,-22.041
Applebead,2022-11-30,Equities,IEX,IDEX Corporation,,235.46,294588.9915505992,856639.4,69363920.0,IEX,235.46,True,0.0
rpt-Catalysm,2022-11-30,Equities,IEX,IDEX Corporation,,235.46,5668.653511919921,10662.03,1334741.1,IEX,235.46,True,0.0
Applebead,2022-12-31,Equities,IEX,IDEX Corporation,,226.37,309575.7901957736,681150.0,70078670.0,IEX,226.37,True,0.0
rpt-Catalysm,2022-12-31,Equities,IEX,IDEX Corporation,,226.37,5765.182067042238,4387.2227,1305064.2,IEX,226.37,True,0.0
rpt-Catalysm,2023-01-31,Equities,IEX,IDEX Corporation,,238.23,5699.136213537495,3916.519,1357705.2,IEX,238.23,True,0.0
Applebead,2023-01-31,Equities,IEX,IDEX Corporation,,238.23,297162.48222704325,736109.2,70793016.0,IEX,238.23,True,0.0
Applebead,2023-02-28,Equities,IEX,IDEX Corporation,,223.62,296133.0859564656,-75197.4,66221280.0,IEX,223.62,True,0.0
rpt-Catalysm,2023-02-28,Equities,IEX,IDEX Corporation,,223.62,5593.575746824785,-7711.192,1250835.4,IEX,223.62,True,0.0
rpt-Catalysm,2023-03-31,Equities,IEX,IDEX Corporation,,229.64,5698.007224588696,-3143.3875,1308490.4,IEX,229.64,True,0.0
Applebead,2023-03-31,Equities,IEX,IDEX Corporation,,229.64,310241.87013555906,-424674.4,71243944.0,IEX,229.64,True,0.0
Applebead,2023-04-30,Equities,IEX,IDEX Corporation,,205.08,294316.50430250505,-1955634.9,60358428.0,IEX,205.08,True,0.0
rpt-Catalysm,2023-04-30,Equities,IEX,IDEX Corporation,,205.08,5556.883605988817,-17329.98,1139605.8,IEX,205.08,True,0.0
Applebead,2023-05-31,Equities,IEX,IDEX Corporation,,197.96,295678.9405429755,48502.73,58532604.0,IEX,197.96,True,0.0
rpt-Catalysm,2023-05-31,Equities,IEX,IDEX Corporation,,197.96,5745.989254912654,6732.161,1137476.0,IEX,197.96,True,0.0
rpt-Catalysm,2023-06-30,Equities,IEX,IDEX Corporation,,214.62,5481.241346419281,22053.5,1176384.0,IEX,214.62,True,0.0
Applebead,2023-06-30,Equities,IEX,IDEX Corporation,,214.62,304610.4670082814,-743996.1,65375500.0,IEX,214.62,True,0.0
rpt-Catalysm,2023-07-31,Equities,IEX,IDEX Corporation,,225.81,5653.976655585533,-9664.541,1276724.5,IEX,225.81,True,0.0
Applebead,2023-07-31,Equities,IEX,IDEX Corporation,,225.81,300371.77648237353,237154.73,67826950.0,IEX,225.81,True,0.0
Applebead,2023-08-31,Equities,IEX,IDEX Corporation,,214.8,309696.8956393709,513347.8,66522892.0,IEX,214.8,True,0.0
rpt-Catalysm,2023-08-31,Equities,IEX,IDEX Corporation,,214.8,5493.660224856071,-8825.42,1180038.2,IEX,214.8,True,0.0
